method,summary,rouge1,rouge2,rougeL,bleu,meteor,bertscore
extractive,"Gareth Huntley, 33, from Leeds, disappeared on Tioman Island on 27 May 2014. The inquest heard Mr Huntley was working as a volunteer for the Juara Tutle project when set off on a walk to a local waterfall. ""We still have many unanswered questions, many of which we will probably never find the answers to."" They went on to describe Mr Huntley as having an ""exuberance and lust for life"".",0.1818181818181818,0.0,0.11363636363636363,0.007150047985778322,0.1293103448275862,0.14450080692768097
hybrid,A man who was a volunteer for a project in the UK has been questioned by an inquest.,0.3888888888888889,0.058823529411764705,0.2222222222222222,0.02129129689956941,0.16666666666666666,0.3763813078403473
abstractive,A man who died after he was found dead on a river in Yorkshire has been ruled out.,0.2777777777777778,0.0,0.16666666666666666,0.018738720292863827,0.1111111111111111,0.3247087597846985
extractive,"What do we know about his ambitions? She was in the crowd when Kim Jong-un was first introduced to the Korean people at a military parade, and says he has had to work hard to establish his own power base. ""It was quite a shock to see somebody so young who was being groomed to be the next leader. ""In recent years instead of saying that, people talk about... So we believe that it's part of this broader aim to balance off Chinese economic influence in North Korea."" Kim Jong-un has also been making overtures to Russian President Putin. When we meet with them we ask them, 'Did you receive our emails?' The response is always like, 'Oh, you are coming in three months' time, we didn't feel the need to send a response because we can just chat when you're back in here'."" 'The big prize: reunification': Supporter Kim Myong Chol Kim Myong Chol was born and lives in Japan, but is ethnically Korean. He has been to North Korea more than 20 times in the last 40 years, and says he has met representatives of the country's elite as well as, in his words, the two Kims - Kim Jong-un's father and grandfather. ""[The US will] realise the futility, the senselessness of American military presence in Korea. ""We are victims of American aggression. Brutalised, criminalised, isolated by America."" He insists Kim Jong-un's unpredictable behaviour is part of his strategy to fight back: ""North Korea is a very small country. So Beijing plays a very crucial and vital role in the Korean Peninsula."" And when North Korea does something that China doesn't like, its punishment is swift and exact: ""When there were reports and intelligence saying North Korea could be on the brink of a fourth nuclear test, China slowed down fuel supply and food aid. [This] was meant to send a signal of displeasure but not to destabilise the regime or cause real pain."" This is because China also needs its neighbour: North Korea stands between China and the 28,000 US soldiers stationed in South Korea. Now in the age of naval and air dominance of United States, a land war is not as important, but North Korea remains a political buffer in that it is a buffer between China and South Korea, which remains a US ally.",0.07494145199063232,0.018823529411764704,0.060889929742388764,0.0030447273823247666,0.09212730318257958,-0.011299063451588154
hybrid,"Kim Jong-un has been a key figure in the Korean peninsula, and has been a key figure in the Korean peninsula since the Koreans were a part of the Korean Peninsula.",0.2413793103448276,0.07142857142857142,0.13793103448275862,0.023639979236557314,0.17915499533146592,0.12915238738059998
abstractive,The film 'The Inquiry' is a documentary about the North Korean regime.,0.2631578947368421,0.05555555555555555,0.21052631578947367,0.011334899518677465,0.091324200913242,0.2803255021572113
extractive,"For the desert kingdom, the decision to allow women to compete in the Olympics is a huge step, overturning deep-rooted opposition from those opposed to any public role for women. As recently as April, the indications were that Saudi Arabia's rulers would accede to the sensitivities of the religious conservatives and maintain the ban on allowing women to take part. But for the past six weeks there have been intense, behind-the-scenes discussions led by King Abdullah, who has long been pushing for women to play a more active role in Saudi society.",0.2300884955752212,0.12612612612612611,0.1769911504424779,0.050379691383727,0.2448979591836735,0.2623251676559448
hybrid,"Saudi Arabia has a long-standing stance on women's participation in the Olympics, a move that has been largely criticized by the Saudis.",0.34146341463414637,0.15384615384615383,0.34146341463414637,0.040615199701239564,0.2548571428571429,0.4356846213340759
abstractive,Saudi Arabia has announced it will allow women to compete in the Olympics in the desert kingdom. It is not the first time a Saudi monarch has backed a controversial reform against domestic opposition.,0.5098039215686274,0.2857142857142857,0.4705882352941177,0.1403604669765699,0.5369743378793153,0.49046674370765686
extractive,"West Midlands Ambulance Service said it was called to reports of two people being swept into the water near Eastham Bridge. Worcestershire has borne the brunt of the flooding with about 200 homes affected, according to figures from the agency's John Curtin. West Mercia Police said residents in Upton upon Severn and Uckinghall in Worcestershire were being advised to evacuate, with water levels expected to rise on Monday evening. Thousands of sandbags were distributed in York where the River Ouse continued to rise, although the EA said the situation in the city was an ""improving one"".",0.11666666666666667,0.01694915254237288,0.08333333333333333,0.008990274984214496,0.09900990099009901,-0.003186580492183566
hybrid,A man has been rescued from a river in Worcestershire after a sandbag was swept into the river.,0.34146341463414637,0.05128205128205128,0.2926829268292683,0.03383555779907733,0.21315192743764175,0.34579041600227356
abstractive,A woman has been rescued from a flooded river in West Midlands after a man and woman were swept into floodwater.,0.3636363636363636,0.09523809523809525,0.2727272727272727,0.03524490727193714,0.23334703947368415,0.45253539085388184
extractive,"'Not the time' Douglas Central MHK Anne Corlett said ""many single parent households of all ages"" were struggling and online support could ""never replace human contact"", while Garff MHK Daphne Caine said the lockdown extension had caused ""significant"" mental health issues for ""many people already at the end of their tether"". Howard Quayle said while he was ""not ruling them out"", the current spread of the more transmissible Kent variant of the virus meant ""it was felt that now is not the time"". Why not follow BBC Isle of Man on Facebook and Twitter?",0.16260162601626016,0.03305785123966942,0.09756097560975609,0.009967642740542182,0.19849042182200358,0.03705446049571037
hybrid,"The BBC Isle of Man has said it is ""not the time"" to lock down its Isle of Man lockdown service.",0.36000000000000004,0.125,0.24000000000000002,0.0330331829871748,0.23122710622710618,0.29736945033073425
abstractive,Coronavirus (VV) is a rare disease that has been linked to the Isle of Man's third lockdown.,0.2978723404255319,0.13333333333333333,0.2553191489361702,0.04598900409915941,0.17828692815416128,0.09767647832632065
extractive,"He is on trial in New York, accused of making millions from the site where drugs and other illegal commodities were bought and sold. And there is the vast scale of the operation, which not only targeted a neighbourhood or city but the entire world, supposedly offering an online safe haven for drug dealers where they could conduct untraceable deals. Then there are the boasts which the 30 year old Ulbricht allegedly made: ""I am Silk Road."" Mr Ulbricht is also accused of soliciting murders to help silence people who knew about the site and his involvement with it. The FBI is believed to be in possession of a larger hoard of bitcoins seized from the site. Mr Ulbricht's family and friends have set up a website to help defend him saying he is innocent of all charges and had nothing to do with the Silk Road and its operation.",0.1286549707602339,0.03550295857988166,0.0935672514619883,0.012915166069982144,0.20856715301159748,0.12282690405845642
hybrid,A man accused of stealing a Bitcoin from a drug site in the US has been charged with murder.,0.20512820512820512,0.0,0.15384615384615385,0.018259465606721863,0.10050251256281408,0.20005671679973602
abstractive,A man accused of stealing a hidden site from a US drug trafficking site has been jailed for life.,0.15384615384615385,0.0,0.15384615384615385,0.016992347418223037,0.07537688442211055,0.2114991694688797
extractive,"The follow-up to 19 is out on 24 January with first single Rolling In The Deep out the week before on Sunday 16 January. ""It's different from 19, it's about the same things but in a different light. ""Fittingly this record is called 21.",0.06896551724137931,0.0,0.034482758620689655,0.008030195177965396,0.1048951048951049,0.03931187093257904
hybrid,"The record for the first single from the album ""19"" is 21. ""It's different from 19 but it's about the same things but in a different light,"" said the lead singer.",0.09090909090909091,0.0,0.045454545454545456,0.01076029708665649,0.11538461538461538,0.07448503375053406
abstractive,"Adele has announced she will tour the UK for the first time since her debut album, the first single from her second album.",0.29411764705882354,0.12500000000000003,0.2352941176470588,0.06197642900462529,0.418943533697632,0.424125611782074
extractive,"A spokesman said: ""River levels remain very high and many households remain at risk of flooding over the next 24 hours."" Flood warnings in place include areas in Oxford, Culham, Witney and Ducklington. Nick Moseley, a farmer in Long Wittenham, said he had pulled 19 vehicles from flooded roads, after drivers in 4x4 vehicles ignored road closure signs. He added: ""Many of the cars that I rescued are in fact completely dead, the engines have had it forever.",0.16666666666666666,0.0425531914893617,0.08333333333333333,0.006233383687515976,0.19982993197278914,0.1350788027048111
hybrid,A man has said he has been rescued from a flood in Oxfordshire. It is not clear how the roads are being closed.,0.24390243902439024,0.05128205128205128,0.1951219512195122,0.01641050902270169,0.10810810810810809,0.37137240171432495
abstractive,A council has issued warnings on the river Thames and River Windrush in Oxfordshire..,0.31250000000000006,0.13333333333333333,0.25,0.034316403020109985,0.17933238636363638,0.3630971312522888
extractive,"Two other security staff and a 29-year-old woman were also stabbed in the attack. Det Ch Insp Andy Partridge described it as a ""shocking attack"" and called for witnesses to ""come forward and assist the investigation"". A woman who was killed in a separate stabbing early on 1 January was named by police earlier.",0.25287356321839083,0.023529411764705882,0.1379310344827586,0.017993384625119804,0.15873015873015875,0.15304520726203918
hybrid,A man has been stabbed in a stabbing in the north London area of the city of Londonderry.,0.3673469387755102,0.12765957446808512,0.32653061224489793,0.0867810616647007,0.22625448028673834,0.31541743874549866
abstractive,A man has been arrested on suspicion of attempted murder after a man was stabbed to death in a London street.,0.6538461538461537,0.4,0.6153846153846153,0.323272497219123,0.49811613475177297,0.6334037780761719
extractive,"Highlights of the sale will include a guitar the musician played at the Cream reunion shows in 2005, estimated to sell for more than £13,000. ""We are delighted to be offering such a fantastic collection of guitars and amps from such an iconic musician,"" said Stephanie Connell, head of entertainment memorabilia at Bonhams She said she hoped the auction would ""raise a lot of money for this worthwhile cause."" Clapton has previously held auctions in 1999 and 2004. In the latter, Clapton's treasured Fender Stratocaster - called ""Blackie"" - fetched a record $959,500 (£607,500) at auction.",0.1680672268907563,0.03418803418803419,0.11764705882352941,0.01238364805570773,0.24149880875027072,0.08080204576253891
hybrid,Clapton has sold a record-breaking collection of guitars and amps at auction.,0.23529411764705882,0.0,0.17647058823529413,0.01246135889215848,0.12437810945273632,0.4183722734451294
abstractive,A collection of guitars and amps from the singer and the singer have been sold at Bonhams.,0.15789473684210528,0.0,0.10526315789473684,0.014038169261805766,0.0970873786407767,0.1979130208492279
extractive,"The trouble is, the OBR has to make forecasts based on how much it thinks the government is going to spend in years for which there are not yet detailed departmental spending plans, which currently applies to the period after April 2016. ""Back in 2011 we could explain the government's spending assumption in our EFO [economic and fiscal outlook] in just 29 words,"" he told reporters. ""It's unfortunate that this assumption has become so complex and opaque because in an era of fiscally neutral Budget and Autumn Statement scorecards it's become the main mechanism by which the government achieves the outcomes for the Budget balance that it wants to see across the forecast,"" Robert Chote said.",0.0916030534351145,0.0,0.07633587786259544,0.004204593588397365,0.1162790697674419,-0.0017022406682372093
hybrid,"The OBR has to make forecasts based on how much it thinks the government is going to spend in years, says the BBC's Robert Chote.",0.21052631578947367,0.0,0.15789473684210525,0.01287323590076852,0.12096774193548386,0.07700661569833755
abstractive,"The OBR has been criticised for its lack of detail on how much it thinks the government is going to spend in years, according to a report.",0.20512820512820512,0.0,0.10256410256410256,0.01336164739327787,0.11904761904761905,0.1453254371881485
extractive,"His health has been a major cause of concern in a country where there are fears that a power vacuum could affect its recovery from recession. His aides said he had been resting and working from home and the president's wife Aisha Buhari said he was not as sick as people thought. Buhari's unhealthy start to 2017 19 January - Leaves for UK on ""medical vacation"" 5 February - Asks parliament to extend medical leave 10 March - Returns home but does not resume work immediately 26 April - Misses second cabinet meeting and is ""working from home"" 28 April - Misses Friday prayers 3 May - Misses third cabinet meeting 5 May - Appears at Friday prayers in Abuja 7 May - Travels to UK for further treatment",0.10144927536231885,0.0,0.07246376811594203,0.004059206513279086,0.09803921568627452,0.06005236506462097
hybrid,President Barack Obama has been unable to leave the country after a health crisis..&nbsp;,0.06666666666666667,0.0,0.06666666666666667,0.01758542189440898,0.03571428571428571,0.11310753226280212
abstractive,Nigerian President Muhammadu Buhari has been praised for his health after he left for London.,0.3333333333333333,0.14285714285714285,0.26666666666666666,0.09017802119356079,0.26595744680851063,0.5328458547592163
extractive,"Added to these, a clampdown on tax avoidance is also planned. Similar reductions in spending measures have already been announced by Greece, Spain and Portugal. ""So we are asking for our sector to be left out of the new budget cuts."" He added that the money should be raised by getting tough on tax evasion.",0.1095890410958904,0.0,0.08219178082191782,0.007368693474101563,0.09615384615384615,0.004984527826309204
hybrid,"Greece's minister for foreign affairs has said it is ""really apprehensive"" to cut tax avoidance.",0.11764705882352941,0.0,0.058823529411764705,0.0172677451806265,0.059523809523809534,-0.012267787009477615
abstractive,"Italy has announced cuts to its spending and pensions, a move that will cut the deficit to 3% of GDP by 2012.",0.15,0.0,0.15,0.014320472133097948,0.05714285714285714,0.17600250244140625
extractive,"The funding, to Headland Future, will offer families expert financial and counselling support. The charity estimates at least 400 parents and children will benefit from the additional funding. The grant followed a pilot scheme in the town last year, which offered help to more than 100 families.",0.25352112676056343,0.02898550724637681,0.14084507042253522,0.018658446462061457,0.1377952755905512,0.1535855531692505
hybrid,"A £500,000 grant to help children in the town of Headland has been awarded to help children in the town.",0.3111111111111111,0.046511627906976744,0.26666666666666666,0.03489378510475949,0.21127393688753035,0.35577747225761414
abstractive,"A £500,000 grant to help children with a family breakdown in North East England has been awarded to help children with a family breakdown.",0.32653061224489793,0.0425531914893617,0.2857142857142857,0.03431250083045762,0.23031655844155843,0.3368299901485443
extractive,"Wiltshire Museum said it wanted local people to ""think beyond what the Assize Court used to be and what it is now"" and offer creative ideas to ""re-imagine aspects of it"". 'Wonderful old building' Martin Nye, of Dact, said: ""The aim is to restore the historic Assize Court to bring it into community use to make it the new home for the Wiltshire Museum."" Architects are still in the process of developing ideas for the restoration and adaptation of the building, he added. ""We hope to get the balance right between preserving and enhancing this wonderful old building to tell the story of its original function, and creating an exciting and distinctive modern extension which complements the old, so that the large building delivers a memorable visitor experience,"" said Mr Nye.",0.1875,0.02531645569620253,0.13749999999999998,0.010035472582274376,0.25155623328877,0.10897447913885117
hybrid,A museum has been re-opened to the public for the first time in a row.,0.22727272727272727,0.047619047619047616,0.18181818181818182,0.02185454649427366,0.16526701119724374,0.22949665784835815
abstractive,A museum in Wiltshire has been renamed Assize Court to help visitors to the museum.,0.32558139534883723,0.04878048780487805,0.23255813953488372,0.022873736316385365,0.15503875968992248,0.2981022596359253
extractive,"King Felipe's father Juan Carlos, 80, looks on as the awkward moment unfolds. The incident also angered Marie Chantal of Greece, who is married to King Felipe's cousin Crown Prince Pavlos. Family is what it's all about."" TeleMadrid's El Circulo programme quoted a friend of Queen Letizia's as saying she had been left ""worried and devastated"" by what had happened El País newspaper said relations between Queen Letizia and Queen Sofia had been deteriorating since the birth of princesses Leonor and Infanta Sofia.",0.14814814814814814,0.056603773584905655,0.12962962962962962,0.019352735248042766,0.234375,0.1604478359222412
hybrid,"The Queen of Spain has been slain for a week after a woman was killed in a car crash in the capital, Madrid.",0.1904761904761905,0.0,0.09523809523809525,0.013799538209678584,0.05988023952095808,0.15962284803390503
abstractive,The Spanish monarchy has been re-elected as the first Spanish monarch to be elected president of Spain.,0.16216216216216214,0.0,0.16216216216216214,0.017762226812384152,0.062111801242236024,0.1404765248298645
extractive,"Mousa Nouri, a prosecutor in the town of Zabol, reportedly died in a ""hail of bullets"" fired by unknown assailants. Ebrahim Hamidi said Mr Nouri and his driver were shot dead in front of a hospital in Zabol as they travelled to work on Wednesday morning. There was no immediate claim of responsibility for the attack.",0.2051282051282051,0.07894736842105263,0.1794871794871795,0.03129325180608101,0.2809271856890905,0.1455066204071045
hybrid,"A man has died in a ""hail of bullets"" fired by a man who was shot dead in a hospital in Zabol.",0.13636363636363635,0.0,0.13636363636363635,0.015848207591271795,0.07109004739336491,0.15110105276107788
abstractive,"A man has died in a shooting in Zahedan province, officials say..'",0.23529411764705885,0.0,0.23529411764705885,0.011260108862655755,0.04975124378109453,0.2544443607330322
extractive,"Ministers have set out proposals to prevent people who are struggling financially from being pushed into poverty by the death of a loved one. We know funeral costs can push people into poverty - and often it is those already in financial hardship who face increased difficulties. I am pleased by the willingness to work together to find solutions that support more affordable funerals."" The Scottish government held a national conference on funeral poverty in November 2016, and has hosted a series of round-table discussions on the issue.",0.20754716981132076,0.057692307692307696,0.09433962264150944,0.020000120625397803,0.25420000000000004,0.32867687940597534
hybrid,The Scottish government has launched a new plan to prevent people from being pushed into poverty by the death of a loved one.,0.3902439024390244,0.20512820512820512,0.34146341463414637,0.07460730850126862,0.2875844594594594,0.5928066968917847
abstractive,"A new benefit to help people with a ""growing problem"" is to help people with a ""growing problem"" with funeral costs.",0.4615384615384615,0.3243243243243243,0.4615384615384615,0.2082198320914845,0.4496390744113878,0.4308805465698242
extractive,"However, the Scottish higher rate threshold has been frozen - unlike in the rest of the UK where the threshold will go up to £50,000 from April - which Mr Mackay said would raise an extra £68m in revenue. Support for business comes in the shape of £5bn commitment for capital investment to be spent on modernising Scotland's infrastructure, including a new £50m fund for regenerating run down high streets. Mr Mackay also said Scotland's 32 local councils will receive a real terms increase in both revenue and capital funding, taking the local government budget to £11.1bn. Elsewhere, the government's external affairs budget - which ""supports the promotion of Scotland and its interests at home and abroad"" - will increase from £17.2m to £23.9m The ""Government Business and Constitutional Relations"" budget has increased from £2.4m to £12.1m Spending on the provision of free sanitary products in public places is proposed to jump from £1.2m to £2.8m next year. The commission forecasts that £15.2bn of the Scottish Budget will be raised by devolved taxes in 2019-20.",0.1488372093023256,0.0,0.09302325581395349,0.003886168256383553,0.18722466960352424,-0.031072955578565598
hybrid,Scotland's government has announced it will raise the Scottish government's annual rate threshold for business.,0.16666666666666666,0.0,0.08333333333333333,0.00807516887862584,0.06802721088435375,0.18998488783836365
abstractive,The Scottish government has announced plans to increase the income tax rate in Scotland by a further 6% in April.,0.3137254901960784,0.0,0.1568627450980392,0.012236044311497888,0.13377926421404682,0.2436782270669937
extractive,"Lord Patten, appearing before the Culture, Media and Sport Committee, said Mr Entwistle had asked him if the BBC Trust - the corporation's governing body - was ""urging him to go"". But we are not urging you to stay."" Lord Patten said Mr Entwistle and his lawyers insisted he would not leave with six months pay and he said the director general had asked for more than the 12 months pay he eventually got. Questioned about how much Mr Entwistle had asked for, he said: ""He didn't ask for two years but he did ask for more."" Lord Patten said there had been feverish negotiation on 11 November and he took advice from the BBC's lawyers. 'Decent man' Referring to Mr Entwistle, Lord Patten said he refused to ""trash a decent man"" who had been ""overwhelmed"" by events. Although Lord McAlpine was not named in the programme, his name emerged on the internet and he then came out in public to angrily deny being involved. ""The BBC is still trusted more than any news organisation but that is not a statement of complacency because we have shot ourselves in the foot.",0.16289592760180996,0.03652968036529681,0.1176470588235294,0.00818703848218343,0.2051203277009729,0.08735037595033646
hybrid,"BBC chairman Peter Patten has said he has asked the BBC Trust to ""return to the BBC"".",0.4347826086956522,0.13636363636363635,0.2608695652173913,0.026151238313260355,0.15384615384615383,0.2859654724597931
abstractive,The BBC has asked the director general to leave with six months pay and he has said he would not leave with six months pay.,0.3333333333333333,0.07692307692307691,0.1851851851851852,0.0315535413895278,0.19851912313432835,0.19394631683826447
extractive,"Carmarthenshire council said the case in Ammanford, should serve as a warning. The council says similar incidents by others had already prompted some charity shops to put up signs warning that items will be considered fly-tipping if left after premises shut. ""People leave items outside the shops on the pavement when they are closed, probably with good intentions that it will be sold for charity, but it looks untidy and often the items are ruined by the weather.",0.1869158878504673,0.0380952380952381,0.09345794392523366,0.00652407840466776,0.1282051282051282,0.12903337180614471
hybrid,"A council has warned that a fly-tipping case could be a ""fly-tipping"" in the area of Carmarthenshire.",0.2553191489361702,0.04444444444444444,0.2127659574468085,0.012440398788100127,0.07968127490039842,0.18338853120803833
abstractive,"A charity shop in Carmarthenshire has been fined £420 for a second offence, a court has heard.",0.35555555555555557,0.046511627906976744,0.26666666666666666,0.0286772154638285,0.21196464143426297,0.2663162648677826
extractive,"The journal, written in pencil by Pte Arthur Edward Diggins, describes the first day of the infamous World War One battle as ""something awful"". ""It's a complete mystery how this Somme diary ended up in the Midlands, particularly as Arthur was born in London."" The diary comes to an abrupt end in October 1916 and Hansons feared this was due to Pte Diggins dying. ""Not only did he survive the First World War, he returned to his loved ones in England and became a husband and father,"" Mr Stevenson said.",0.19999999999999998,0.037037037037037035,0.1272727272727273,0.01312952726818428,0.21825396825396826,0.20303916931152344
hybrid,A diary of the Somme's first war in the UK has been published in a journal.,0.6666666666666667,0.35294117647058826,0.5,0.07187374271952332,0.4179775280898876,0.5387503504753113
abstractive,A diary that was buried in a candle in the Midlands in 1916 has been sold for £300 to £400.,0.41025641025641024,0.21621621621621623,0.358974358974359,0.059279596516291624,0.29232486263736257,0.32814502716064453
extractive,"""My business is to fly,"" says 40-year-old Kiev resident Ruslan Gritsaylo, who really does look like a man who loves his job. Every week he takes customers up in the air on his tiny aircraft known as a paratrike. He himself flew sports aircraft and was trained as civil aviation pilot. When the Soviet Union ceased to exist, he realised he could make good money by piloting flights on his own. and they say, well your pilot licence. So his biggest problem became his biggest opportunity: because of imperfect legislation his aircraft does not require registration. Lots of money,"" says Mr Gritsaylo, whose phone rings almost every five minutes. He says that after he started taking people up into the sky he needed to diversify his business model, and now he advertises insurance companies and other companies on his parachutes, flying their banners through the skies and performing paratrike tricks during airshows. Mr Gritsaylo also purchased equipment so he could produce high-quality videos of the flights.",0.17821782178217824,0.04,0.10891089108910891,0.009466395873635894,0.24058232760198675,0.03701137378811836
hybrid,A Russian pilot who has been a pilot for a long time has been able to make a profit by flying parachutes.,0.10909090909090909,0.0,0.07272727272727272,0.009089725199296692,0.04838709677419354,0.034592919051647186
abstractive,A Ukrainian man who has a big business as a pilot has been able to make a profit by flying on his own.,0.17857142857142858,0.0,0.10714285714285714,0.011096364984931537,0.08038585209003214,0.09410177171230316
extractive,"Critics say the proposals lack credible detail, with Labour deriding the plans for the border as ""a fantasy frontier"". The future management of that border is a highly sensitive issue and is one of three main priorities in UK-EU Brexit negotiations. One British official said privately that if no agreement is reached, EU rules would compel the Irish government to introduce the hard border it does not want. Labour leader Jeremy Corbyn said he had discussed the issue at length with EU chief negotiator Michel Barnier during a meeting in Brussels, in which he said there must be no hard border. ""It is essential that we have a political discussion on this before looking at technical solutions."" Sea border dismissed The position paper forms part of the government's negotiations with the European Union, ahead of the UK leaving the EU in March 2019. The partnership model would ""align"" customs approaches between the UK and the EU, resulting in ""no customs border at all between the UK and Ireland,"" the paper claims. It recognises that all this needs to be negotiated with the EU, in the hope that the border between the EU and the UK will be as ""seamless"" as possible. ""It is clear the government has listened to voices in Belfast, Dublin, Brussels and London about how the United Kingdom's only EU land border could be managed after we exit the EU,"" said Mrs Foster, NI's former first minister. ""What we need to see is the Irish government acting in the national interest and defending the rights of those people here in the north that voted to stay with the European Union,"" she said.",0.11333333333333333,0.060402684563758385,0.09333333333333334,0.016821541895432526,0.18093552076002817,0.11057501286268234
hybrid,"The Irish government has said it is ""not a political party"" to negotiate a deal with the EU, a paper has claimed.",0.23255813953488372,0.0975609756097561,0.23255813953488372,0.06477685362622818,0.14218009478672983,0.28368934988975525
abstractive,"The government has defended its position paper on the UK's border dispute with the EU, saying it is ""a fantasy frontier"".",0.2790697674418604,0.0975609756097561,0.2790697674418604,0.07101600822504513,0.2725947521865889,0.3260384202003479
extractive,"The Information Commissioner is to be asked to overrule a decision by the National Archives to keep the documents about the trial of Stephen Ward hidden. 'Scapegoat' He added: ""Releasing the official trial transcript is important to work out why Ward was ever prosecuted, and it will assist the case for overturning his conviction."" The National Archives refused Mr Robertson access to most of its file on Ward, which is believed to include the police statements used to charge him with living off the earnings of Ms Keeler and Ms Rice-Davies. According to Mr Robertson, this ""will cast an important new light on one of the worst miscarriages of justice in modern British history, and help explain how Stephen Ward was made the scapegoat for the Profumo affair by prosecuting him for crimes that neither he nor anyone else ever committed"".",0.16470588235294117,0.047619047619047616,0.12941176470588234,0.010387380938713707,0.18774738478936953,0.16341404616832733
hybrid,The Secretary of State for National Security has said it will help the case of Stephen Ward's conviction overturning his conviction.,0.23999999999999996,0.041666666666666664,0.16,0.011804932953667463,0.07326007326007325,0.09053059667348862
abstractive,A former British minister and a former osteopath who was accused of murdering a woman in a Russian embassy in 1963 has been asked to overrule a decision to keep the files on Ward hidden.,0.41269841269841273,0.13114754098360654,0.22222222222222224,0.056492843661303145,0.274828361132301,0.32270315289497375
extractive,"Other names to drop out of the top 10 this year include Mila Kunis, Julia Roberts, Cate Blanchett, Melissa McCarthy and Gal Gadot. Unlike the male actors list, there's a notable lack of diversity among this year's highest earning women. Elsewhere in this year's top 10, Chris Hemsworth has climbed to second place with earnings of $76.4m (£62.9m) Bradley Cooper has re-entered the top 10 for the first time since 2015 thanks in large part to directing, co-writing, co-producing and starring in the Oscar-winning A Star Is Born. Bollywood star Akshay Kumar is one of the most significant climbers, moving up to number four with earnings this year of $65m (£53.5m) Forbes list of the world's best-paid male actors 2019 Follow us on Facebook, or on Twitter @BBCNewsEnts.",0.18404907975460122,0.037267080745341616,0.11042944785276072,0.008432937094532912,0.2354499690894639,0.04245254024863243
hybrid,"The top 10 male actors in the world are among the most successful female actors in the world, according to Forbes.",0.1818181818181818,0.0,0.13636363636363635,0.011381163417125697,0.06578947368421052,0.29328617453575134
abstractive,The top 10 female actors in the Forbes list of the world's best-paid female actors is a list of the top 10 female actors in 2019.,0.39215686274509803,0.12244897959183673,0.35294117647058826,0.030693695425325834,0.22833959227467807,0.29161959886550903
extractive,"So I needed to speak about that."" Other nominees turn their attention inwards, with Florence + The Machine displaying a new level of vulnerability on High As Hope; and Jorja Smith chronicling the bumpy road to adulthood on her streetwise debut Lost & Found. ""Making this record was really tough and it was a slog,"" she told the BBC. The fact it's connected to other people, it just feels really great."" The full shortlist for the 2018 prize is: The 2018 shortlist was drawn up by a panel of judges including musicians Marcus Mumford, Jamie Cullum and Ella Eyre, alongside broadcasters Clara Amfo and Mistajam, and a handful of music critics and journalists. They said the nominees held a ""shared belief in the importance of music for navigating life's challenges - whether personal or political, falling in or out of love, growing up or looking back, angry or ecstatic."" Although the award has a reputation for rewarding up-and-coming acts, there are only three debut albums on this year's list, alongside two number one records and five former nominees. If you have a story suggestion email entertainment.news@bbc.co.uk.",0.07619047619047618,0.01923076923076923,0.05714285714285714,0.008577169712952066,0.08849557522123895,-0.031933609396219254
hybrid,"The UK's top music critic has said the award was ""a slog"" for the 2018 UK Music Awards.",0.27027027027027023,0.11428571428571428,0.27027027027027023,0.07490792309814948,0.21929824561403508,0.20180733501911163
abstractive,The Arctics and the Arctic Monkeys have been named the best-selling artist of the year.,0.23529411764705882,0.0625,0.23529411764705882,0.019109901385391707,0.0892857142857143,0.2724549174308777
extractive,"I did the cooking."" Chloe says her experience of surrogate pregnancy was very different to when she was expecting her own children. ""I said to my children the intended mother's tummy is broken and doesn't work properly so she can't have her babies so mummy is going to grow their baby and when it's all grown and born, we're going to give it back,"" she said. ""I had a real hankering for those milkshakes."" When Chloe gave birth, the intended parents had a room in the same hospital so the child could be a part of their family immediately. She says many adults struggle to understand why she would be a surrogate, but less than six months after giving birth, Chloe is ready to do it all over again. ""I do feel like I've been pregnant forever but to be honest I adore pregnancy.",0.08383233532934131,0.02424242424242424,0.0718562874251497,0.006511017370760557,0.16147873290730436,-0.005550293251872063
hybrid,"Chloe is a surrogate and she loves pregnancy. "" She was expecting her own children and she was expecting their own children. "" Chloe says she was a surrogate and she loves pregnancy.",0.20833333333333331,0.04347826086956522,0.16666666666666666,0.01214595417412267,0.16129032258064518,0.12742012739181519
abstractive,Chloe Chloe has been a surrogate for six months and has been a surrogate for six months.,0.23529411764705882,0.0625,0.17647058823529413,0.019657135266881825,0.08823529411764706,0.16240647435188293
extractive,"By Matt McGrathEnvironment correspondent, Bonn The chair of the Alliance of Small Island States said Saudi Arabia and others were trying to pretend a key scientific report didn't exist. ""The report came out in in October of 2018 and now we see this move at the negotiations to try and have it almost erased from existence, which is impossible to do,"" Lois Young, the ambassador from Belize, who is chairing the group, told the BBC. ""It's unreal, it's as though they're resigning our Aosis states to collateral damage, I mean, it's like we have no importance doesn't matter."" Other observers here believe that the IPCC report has been a critical document in helping raise public awareness of the threat posed by climate change. But they can't put the stopper back in the bottle and pretend the report doesn't exist."" Efforts at finding a compromise are ongoing here in Bonn, with some delegates believing that both the goals for 2030 and the Saudi questions about uncertainty can be accommodated.",0.11881188118811878,0.03,0.08910891089108912,0.007446620389064364,0.16549479166666667,0.11782542616128922
hybrid,A UN-sponsored climate change report has been a key document in the wake of the US-led UN Security Council's decision to resign its Aosis states.,0.22222222222222224,0.0,0.11111111111111112,0.016187237169820855,0.10373443983402489,0.09425821900367737
